Name,Date,Location,#likes,#comments,caption,hashtags,tagged-users
2021-08-22_20-28-09_UTC,2021-08-22 15:28:09,,7,2,Need a distraction? Get lost in a good book!!! 🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-26_19-20-46_UTC,2021-08-26 14:20:46,,9,0,Look out for these e-cigarette brands as kids go back to school!!🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-29_18-25-20_UTC,2021-08-29 13:25:20,,5,0,Don’t let tobacco take your breath away!!🚬🫁❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-08-31_17-49-49_UTC,2021-08-31 12:49:49,,3,0,"On average, non-smokers live 10 years longer than their peers who smoke. What would you do with an extra 10 years?🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-09-28_23-15-07_UTC,2021-09-28 18:15:07,,5,0,Remember that quitting takes time and everyone moves at their own pace. 🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-09-30_20-26-06_UTC,2021-09-30 15:26:06,,4,0,"Talk to your patients about the risks associated with cigarettes, and help them build a plan to quit.🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-10-05_00-35-19_UTC,2021-10-04 19:35:19,,4,0,There is no safe level of secondhand smoke exposure!!🚬❌🏠💨🚭 #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout,"['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-10-07_10-28-24_UTC,2021-10-07 05:28:24,"Mokotów, Warszawa, Poland",14,1,Dzisiaj dzięki Lude mieliśmy lekcje z prawdziwym dronem! Każdy kto chciał mógł zostać pilotem lub pilotką na czas zajęć 👨🏻‍🚀🧑🏼‍🚀 Na drugim zdjęciu poszukajcie małej kropeczki. To Antoine- dron 👌🏻,[],[]
2021-10-16_18-46-52_UTC,2021-10-16 13:46:52,,4,0,"In 2021, more than 8 in 10 U.S. youth who currently used e-cigarettes used a flavored product. 🍉🍏🥭🥝🍒🍓Fruit flavors were the most commonly used. 🚬❌🚭 #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
2021-10-18_01-08-40_UTC,2021-10-17 20:08:40,,8,1,"Youth e-cigarette use remains a public health concern during the COVID-19 pandemic. Continued efforts are needed at the national, state, and local levels to reduce tobacco product initiation and use among youth.🚬❌ #tobacoofreeca #tobaccofreeeasternsierra #easternsierras #monocounty #inyocounty #bishopca #mammothlakes #tobacco #tobaccofree #california #us395 #highsierra #juul #vaping #chewingtobacco #snuff #vapenation #vapetricks #juulnation #juultricks #greatamericansmokeout","['#tobacoofreeca', '#tobaccofreeeasternsierra', '#easternsierras', '#monocounty', '#inyocounty', '#bishopca', '#mammothlakes', '#tobacco', '#tobaccofree', '#california', '#us395', '#highsierra', '#juul', '#vaping', '#chewingtobacco', '#snuff', '#vapenation', '#vapetricks', '#juulnation', '#juultricks', '#greatamericansmokeout']",[]
